probesets,p_val,t_stat,p_adj
1554715_at,0.6881771170419293,-0.40238359526969797,0.7471584353282348
207464_at,0.688203940118562,0.402232971957094,0.7471692766070801
227205_at,0.6883660928225632,0.4019928818776498,0.7473270384352215
205328_at,0.6884133444384639,0.401979472153253,0.7473600528307484
236281_x_at,0.6887757719687151,0.40142741077418764,0.7477352206945819
1555685_at,0.6888016127532226,0.4014036955642909,0.7477412217331533
1559331_x_at,0.6888150008339795,-0.40140631742167016,0.7477412217331533
1556056_at,0.6890379940875624,-0.40117516363108807,0.7479313240573301
222458_s_at,0.6890406863952161,-0.40108877054829084,0.7479313240573301
226791_at,0.6890336880879478,-0.4011588004638633,0.7479313240573301
233310_at,0.6890680519026097,-0.40110792669777506,0.7479427328207598
221573_at,0.6891581498105291,-0.400879178220154,0.7480222316816826
241306_at,0.6891980408773258,-0.40090166352854606,0.7480472327544108
1562677_at,0.689259389546612,-0.40075577170061094,0.7480955218571825
212520_s_at,0.6893393946162274,-0.40070223737787786,0.7481634377850066
217267_s_at,0.6893556840724635,-0.40068595752799774,0.7481634377850066
220726_at,0.6898791457526673,-0.3999300555670815,0.748713243317712
1570503_at,0.689905030881671,-0.40001903602564953,0.7487230244166927
207246_at,0.690018295859379,-0.39982383877400074,0.7488276321535814
218957_s_at,0.6901534975313814,-0.3995495060514274,0.7489560405212651
233321_x_at,0.6902023322648281,0.3994928317156064,0.7489907193155567
1558672_at,0.6902476482269683,-0.39948836436017376,0.7490215780224418
216458_at,0.6905130201990999,0.39924476073951254,0.7492912229504343
233243_at,0.6906937073293842,0.3987973049491447,0.7494689635099993
202639_s_at,0.690907365024039,-0.39857501448310567,0.749682470729209
208411_x_at,0.6909938866384087,0.3984726991040775,0.7497580194043422
32088_at,0.6911427611618657,0.39819402252528835,0.7499012183128219
1555105_a_at,0.6914127377347483,0.3979495161781704,0.7501758047135494
1558365_at,0.6915928178303663,-0.3975835781580009,0.7503462938933729
1565890_at,0.6916036905134162,-0.39762399991952674,0.7503462938933729
1559954_s_at,0.6917381090839393,-0.39742450310266997,0.7504554333569617
227528_s_at,0.6917274857343931,-0.39750231778311773,0.7504554333569617
1560723_at,0.6918033931054259,-0.397479675922137,0.7505079104501583
208709_s_at,0.691883878750722,0.39719610544939643,0.7505768761658304
1552348_at,0.6919219027305854,0.39759704225761205,0.7505880226216525
203568_s_at,0.6919279829044268,0.3972406675880102,0.7505880226216525
215069_at,0.6919909286186785,-0.39710965076713167,0.7506379548610017
228123_s_at,0.6920750874543269,-0.39702968163440916,0.7507108950545296
1553963_at,0.6921337691781269,0.3968879495349879,0.7507404128170103
230681_at,0.6921361358593061,0.3969007011702809,0.7507404128170103
218798_at,0.6922029139831218,-0.3968378195628642,0.7507944932538382
208854_s_at,0.692324586607229,0.3967240214727514,0.7509081106419911
1554821_a_at,0.692384515054107,0.3965803770562945,0.7509533839672909
236671_at,0.6924170965274519,0.3967809348595074,0.7509533839672909
241880_x_at,0.6924114664016054,0.39658917471275706,0.7509533839672909
232761_at,0.6924845561583669,-0.396425487640423,0.7510081916936122
1562886_at,0.6925254500417402,0.39647008195728345,0.751034186558537
1553852_at,0.6926916720218099,0.39618216449714705,0.7511960934032555
230997_at,0.6928351712831371,-0.39598050749453734,0.7513333510676737
221345_at,0.6929600644633749,-0.3958030470885882,0.7514320624740302
237973_at,0.6929541385531872,-0.3957257446071126,0.7514320624740302
1567859_at,0.6929848438877503,0.3957820953876414,0.7514405700344285
211113_s_at,0.6932221703549815,-0.3953786662485711,0.7516611804398852
240947_at,0.6932132297358264,0.3953934921294017,0.7516611804398852
217059_at,0.6933588985065253,-0.3951890887439301,0.7517910648787338
201236_s_at,0.6933894710742677,0.3952348790652961,0.7518058440374479
225661_at,0.6935489371332895,0.3949335681056163,0.7519419992008043
242111_at,0.693544420112056,0.39495358637183364,0.7519419992008043
224916_at,0.6937689939894272,0.39461043868546647,0.752162206408034
244825_at,0.6938851191838464,0.3945270117974564,0.7522697262168817
213164_at,0.6939517803296649,0.3944047631879838,0.7523052366581702
221194_s_at,0.693938597510673,0.3943929304347713,0.7523052366581702
242375_x_at,0.6939806041035695,-0.3944890318846083,0.7523181049273441
217204_at,0.6941278513337563,-0.3942424222767297,0.752428938419504
241507_x_at,0.6941337115961518,-0.39420841262157086,0.752428938419504
244534_at,0.6941134544342189,-0.39414157747286904,0.752428938419504
205267_at,0.6941982193987102,0.39420454185272086,0.7524623391682922
224211_at,0.6941984383822133,0.39427503537795855,0.7524623391682922
1566445_at,0.6944265045076952,-0.3939196828677734,0.7526727763740254
239218_at,0.6944114679435893,-0.39393252656659866,0.7526727763740254
213806_at,0.6944778580261073,-0.39380459409287505,0.752710052022581
1562848_at,0.6945019430518343,0.3936231012856205,0.7527177716074823
201984_s_at,0.694839903741192,-0.39326984582634367,0.7530656684377539
231912_s_at,0.6952161953874467,-0.3927022361660003,0.7534550902507742
203797_at,0.6953304135601861,-0.39257712617691376,0.7535604723717398
1563147_at,0.6953578407069491,0.3925618421814878,0.7535717923503765
1556393_at,0.695455493527367,-0.3923198117238078,0.7536408099166502
1561432_at,0.6954528648007652,-0.39234897891572856,0.7536408099166502
215560_x_at,0.6957028382027661,-0.3920810685922303,0.7538904382233882
203354_s_at,0.6958114480965045,0.391865880190215,0.7539897196474418
1566207_at,0.6959235787192344,-0.39169105254309294,0.7540928112342749
1569474_at,0.6959738038629069,-0.3917335099993231,0.7541288195349911
237577_at,0.6960198265951303,-0.39167646814274015,0.754160272626823
215203_at,0.6960706550723301,-0.39151193985151933,0.7541969312375693
222807_at,0.6962782482901695,0.39125190749588074,0.7544034394930235
1553045_at,0.6964377017451633,0.39099404979497066,0.7545577804756604
210104_at,0.6966619602101036,-0.3907596041716437,0.7547823254144086
238461_at,0.6969303880977731,-0.3903425364320073,0.7550547125622862
225703_at,0.6970051052465192,0.39022713644242646,0.7551172252273995
220071_x_at,0.6970767498008935,0.3901797407710641,0.7551764061525512
221053_s_at,0.6971303165553968,-0.39017074994364115,0.7552160001256221
232818_at,0.697282188209386,-0.39006499036445574,0.7553067690717059
233174_at,0.6972741370141382,-0.38991335654556525,0.7553067690717059
237844_at,0.6972700162026306,-0.38993046050549807,0.7553067690717059
242951_at,0.697277786015389,0.3900032487473041,0.7553067690717059
233362_at,0.6973239499949873,-0.38994535058257856,0.7553335680188337
219658_at,0.697380563214322,-0.3897080140550746,0.7553601354246547
234981_x_at,0.6973825214245112,0.38973608354576567,0.7553601354246547
231274_s_at,0.697525703014922,-0.3895353005153047,0.7554967798703237
204953_at,0.6975647548223622,0.38956349163943516,0.755520636431679
211473_s_at,0.6975853829002141,-0.38947952670923686,0.7555245378843357
233783_at,0.6976866770746879,-0.38930320191310536,0.7556158029724275
205808_at,0.6977626135528747,-0.3892870553401768,0.7556796011228784
207526_s_at,0.6979766245275094,0.3891651847868297,0.7558929277219825
204577_s_at,0.6980819604786968,-0.3888575847937537,0.7559701050892493
211830_s_at,0.6980727736526501,-0.38899539719880316,0.7559701050892493
234548_at,0.6981106113037385,-0.3887867644838594,0.7559826828201327
239109_at,0.6981488989700042,0.3887334527822609,0.755987247237529
242720_at,0.6981386001874652,0.3887328760935086,0.755987247237529
221421_s_at,0.6982949483470315,0.38867037712476754,0.7561269449964502
208726_s_at,0.6983622370738476,0.38844014727080534,0.7561813545008049
228108_at,0.6984705792855188,-0.3882550749630815,0.7562802126685431
222842_at,0.6985385432066067,-0.3882788916298989,0.7563353468376238
1559952_x_at,0.6985612755184168,-0.38811160998955374,0.7563415054563803
219206_x_at,0.6986274384779614,-0.38803863871493044,0.7563946855623759
1569571_at,0.698665286194915,-0.38809603881832955,0.7564172072827813
1561644_x_at,0.6987176550395,-0.38794654070418466,0.7564554489698891
239924_at,0.6987682851673198,-0.3879053999756394,0.7564918064431876
212065_s_at,0.6989266450830272,0.387703439864569,0.7566447883766609
227996_at,0.6989777580666656,0.38760093834823633,0.7566816621748259
220226_at,0.6992865309565821,-0.38718336616833937,0.7569876156706283
222187_x_at,0.6992944975591227,-0.3871533529507848,0.7569876156706283
203013_at,0.6993330946873004,-0.38714447733685936,0.7569956408032379
231846_at,0.6993360291769857,-0.3872077122383844,0.7569956408032379
214962_s_at,0.6994978594008034,-0.3868644418605176,0.7571523443972742
1566673_at,0.6995276004758999,-0.38679973081012076,0.7571660675444072
1559360_at,0.6996764439902093,-0.3867919466586225,0.7573087029139358
1557733_a_at,0.6996980610571896,0.3867210244403834,0.7573136286107658
240945_at,0.6997515431237997,0.3867747545351072,0.757353042100454
235603_at,0.6998579024010965,0.38641890100048093,0.7574496821796701
210527_x_at,0.6998899995439611,0.3863154502870686,0.7574659462895291
220259_at,0.700164740818323,-0.38595979669341063,0.7577448082777622
204621_s_at,0.7003045466183068,-0.38588471030665855,0.757877627943307
1570103_at,0.7004724921858468,-0.38564626657336776,0.7580408935677833
213318_s_at,0.7005306167098659,0.3855082867138922,0.7580853074306273
212249_at,0.7005597264053738,0.38543139015313294,0.7580983212436526
225047_at,0.7005917472175407,0.3854212711490501,0.7581012552180878
225666_at,0.7005966056391788,-0.3855087122833805,0.7581012552180878
242004_x_at,0.7007809978080588,0.38513292863444204,0.7582822915808977
228254_at,0.7008876061905969,-0.3849598083307704,0.758379154975683
228387_at,0.7009143642859029,0.3849710356660516,0.7583896156048704
1555933_at,0.7010245781141913,-0.3847874415924381,0.7584718792075203
204725_s_at,0.7010130016528269,0.3848154582726698,0.7584718792075203
1561890_at,0.7011263854234464,0.38467521409886285,0.7585635341500776
231600_at,0.7013100465038593,0.38451105917770945,0.7587437417985361
1569973_at,0.7015892178291081,0.38401591121421647,0.7590272701847203
211598_x_at,0.7016245068739871,0.38403146374512187,0.7590284378588746
234565_x_at,0.701618139602467,0.3839855252532574,0.7590284378588746
1566772_at,0.7017594193405402,0.3838564151096419,0.7591558808687584
242617_at,0.7018233725199301,-0.38370105515226594,0.759206556533773
235753_at,0.701848850129719,-0.383659247826921,0.7592156092951656
213359_at,0.7018828001136236,-0.3837066020176501,0.759233826269216
1556625_a_at,0.702005173814931,0.383473297911665,0.7593291794768449
200601_at,0.7020010087104507,0.3835559986266149,0.7593291794768449
227682_at,0.7021677365966781,0.38322832180158956,0.7594865039603567
230205_at,0.7023321176153803,0.3830536392785951,0.7596272720869285
242310_at,0.7023222419876235,0.38307144830071527,0.7596272720869285
1558683_a_at,0.7023494580421508,-0.3832312559109877,0.7596275122625568
224723_x_at,0.7025491443102478,-0.3827347633424602,0.7598249641425115
211500_at,0.7026190247683728,-0.38265681098454324,0.759882021498295
233098_s_at,0.7026553303861633,0.38260085521561393,0.7599027657897738
1561276_at,0.7026854027437803,-0.3826255321788636,0.7599167681318756
212069_s_at,0.7027623042030051,0.38256783482079526,0.7599814117319382
203998_s_at,0.7031413968045175,0.3819448869340766,0.7603728398489208
1570645_at,0.7032040123558536,0.3818265404028257,0.7604220208668244
216713_at,0.7034680661103306,-0.38147564505944825,0.7606874294268745
AFFX-BioC-3_at,0.7034837347339735,0.3814614443243198,0.7606874294268745
216862_s_at,0.7035039308547419,-0.38142211885804395,0.760690731540222
1556461_at,0.703642374084974,0.38126364425416387,0.760821889620388
231223_at,0.7037007444221411,-0.38134311363947926,0.7608664636274095
219546_at,0.7037509151333738,0.38109815055056295,0.7609021699489172
201794_s_at,0.7038027542732028,0.38110181838048013,0.7609282748245833
217489_s_at,0.7038093546343707,0.38105124488287573,0.7609282748245833
204057_at,0.7038266250658538,0.3810222734303639,0.7609284075355649
228978_at,0.7039239762252234,-0.3809584740715641,0.7610151158454975
229814_at,0.7039629216123164,-0.380849579026627,0.7610386787474491
231336_at,0.7039871506454494,0.38080022364253674,0.7610463313655188
223400_s_at,0.7040335274932702,-0.3807799293791678,0.761077925954685
1559589_a_at,0.7041894900457566,0.38054273267301425,0.7612279810177941
215216_at,0.7042586799031099,-0.38048708151058225,0.7612842298774817
243988_at,0.704445147401584,-0.3801792878636157,0.7614672468075926
1564972_x_at,0.7047314850511041,-0.37987141226749593,0.761758206443932
207851_s_at,0.7047625979521737,-0.3797277430930527,0.7617732811450213
214773_x_at,0.7049047952860281,-0.37956231048709516,0.7619084226237365
244345_at,0.7050651909656047,-0.37942573705134314,0.7620632270337759
241027_at,0.7051209228201081,0.37949180327754495,0.7621049017254621
1569855_at,0.7052732190548032,-0.37906975373661517,0.7622509400252544
203281_s_at,0.7053155242517459,-0.3790071108699233,0.76225801534676
212563_at,0.7052993710407021,-0.37919320450710814,0.76225801534676
237585_at,0.7053312984372577,0.3790371908616206,0.76225801534676
211686_s_at,0.7054142098123897,-0.3789569657892511,0.7622919238365672
223861_at,0.7054093190211244,-0.37885118022857367,0.7622919238365672
242811_x_at,0.7053816089072357,-0.3789079635577606,0.7622919238365672
1568932_at,0.7054572694133514,-0.3788394848135446,0.7623198911534754
212392_s_at,0.7056030845568795,-0.37863680266237354,0.7624588924465867
232028_at,0.7057163980580405,0.3784793503841144,0.7625627672784852
1563471_at,0.7057515907142807,-0.3784308911276702,0.7625822255270821
211058_x_at,0.7058237141844542,0.3782956920329954,0.7626415865235374
200711_s_at,0.7058741844140471,-0.3782211431348946,0.7626695133716564
228450_at,0.7058839342802772,0.3783127529844409,0.7626695133716564
232411_at,0.7059171619373749,-0.37827629559513165,0.7626868441023328
1569380_a_at,0.706053680735637,-0.3781764488751043,0.762815769061035
221826_at,0.706125269514328,0.378009493642053,0.7628739578119529
224311_s_at,0.7061419226394583,-0.37796336945509285,0.7628739578119529
227658_s_at,0.7062393421410089,0.3777393980422277,0.7629456094503638
231965_at,0.7062426320989881,0.377885392096706,0.7629456094503638
206836_at,0.7062647177716055,0.3777473078726856,0.7629508946666097
205295_at,0.7064152289285125,-0.37749308307284424,0.7630949094112014
201201_at,0.706434214182023,0.37761686337272926,0.7630968416340622
208213_s_at,0.7064617495741723,-0.377626758450703,0.7631080094777122
202613_at,0.706509999171189,-0.37741374651634957,0.7631415513660851
242328_at,0.706647404807176,0.3771965516093494,0.7632713917756356
1557166_at,0.7066677208215797,-0.37717039160835236,0.7632747568751241
215976_at,0.7068105034554317,0.377080505546126,0.7633918145070044
240165_at,0.7067933784036788,0.37703628548746404,0.7633918145070044
205870_at,0.7068848849635766,0.37698880638985083,0.7634535685316209
207791_s_at,0.7070277893293557,-0.3767304825807623,0.7635893241698345
222322_at,0.7070662800759647,-0.3766493772195162,0.7636123093375584
225633_at,0.7070934294337998,-0.3765788554491382,0.7636230452938639
1558409_at,0.7073761914496445,-0.37620606105916604,0.763909821994548
1559760_at,0.7074929480339616,-0.3760761407381318,0.7640036528321238
234344_at,0.7074975122440668,0.37603118663954016,0.7640036528321238
1555626_a_at,0.7075863551641403,-0.37596414723642335,0.7640711879777365
244244_at,0.7075944894635512,-0.37590814018207946,0.7640711879777365
202097_at,0.707618309078314,-0.375980222154885,0.7640783157813458
1559528_at,0.7077167569990341,-0.37576658430806853,0.764110245543361
226437_at,0.7077081697767995,-0.37579259072311144,0.764110245543361
232605_s_at,0.7076844676830578,-0.3759283607228153,0.764110245543361
242363_at,0.7076896341369439,-0.37579544651153546,0.764110245543361
206895_at,0.7079462614122254,0.37547707887512316,0.7643394406502885
232059_at,0.7080861707099335,-0.3753340893820009,0.7644718949261179
224693_at,0.7081263617864383,0.3752056834823757,0.7644966864772206
211526_s_at,0.7083281364488858,0.37497626630101893,0.7646959190083521
240620_at,0.7083759145725974,-0.37493354277180835,0.7647288945179178
214990_at,0.70854297049567,-0.37465625634028177,0.7648906319210178
210572_at,0.7086312403203425,-0.3746337212292117,0.7649673118742598
227963_at,0.7086670525134571,-0.37448225080581465,0.7649873614694137
208261_x_at,0.7087249187373548,-0.37448729876069964,0.7650312162536212
1570332_at,0.7088075701974625,-0.3744597820845295,0.7651018226103722
225831_at,0.7091901309257376,0.37378330490735207,0.7654961460394932
233192_s_at,0.7094132588129045,-0.3734853173264378,0.7657183634905292
239493_at,0.7094590335340027,-0.37342991448740404,0.7657491453572196
225983_s_at,0.7095814644428258,0.3732564840171133,0.7658626619801137
230865_at,0.7096431933925877,0.37343160803701275,0.7659106580760326
1556442_x_at,0.7098306978256099,-0.3728912134794485,0.7660385032712721
1861_at,0.7098192066992381,0.3729766861249274,0.7660385032712721
215819_s_at,0.7097807820622344,-0.37307353501159446,0.7660385032712721
241408_at,0.709813563312202,-0.3729836527198125,0.7660385032712721
1555041_a_at,0.7098992655934431,0.3728065060823602,0.7660938694238579
224781_s_at,0.7100169259992959,0.3726628499933312,0.7662022103358078
225802_at,0.7100538691314227,-0.37276977559566243,0.766223443478111
1557389_at,0.7101460833161664,0.37276955690638586,0.7662984256368494
230532_at,0.7101578919637136,-0.37255497192049897,0.7662984256368494
230535_s_at,0.7102549705918374,-0.3723596968110663,0.7663845427358732
241668_s_at,0.7103154185499867,-0.3722621948368343,0.7664311311130588
1556261_a_at,0.710392621815664,-0.37213702569893564,0.7664771589445168
1564015_at,0.710391166189535,0.37217713747501235,0.7664771589445168
227798_at,0.7104593320309964,0.3720743660196828,0.7665304981612844
1563742_at,0.7105392376902278,-0.3720376463142089,0.7665980712984162
226696_at,0.7106289509173116,0.37182412524643194,0.7666762222400549
1555836_at,0.7106895228878565,0.3718405438307896,0.7667042904273609
238175_at,0.7106825146825058,0.3721504471731105,0.7667042904273609
1566203_at,0.7107945411123444,-0.37163857158088526,0.7667989439845453
214284_s_at,0.7108426530795336,-0.3715396390786518,0.766832204458595
1569544_at,0.7110814906162639,0.37122354535215485,0.7670712063909159
202599_s_at,0.7112975166907509,-0.37095017355354637,0.767285589691812
232286_at,0.7114067325492239,0.3708366813029155,0.7673847478455884
1569272_at,0.7116179455509756,-0.37061912746836706,0.7675939214328141
1552531_a_at,0.7116371543440101,-0.3704921174707695,0.7675959825963892
217878_s_at,0.711908714906698,-0.37014061997610587,0.7678702322253889
223439_at,0.7119844755487204,0.36999299794044527,0.7679332823507478
243454_at,0.7121051417333744,0.3698975062839211,0.7680447625214127
1561170_at,0.7121930912007941,-0.3697230489335245,0.7681209513424859
1553736_at,0.7123086719580682,0.3697922108514925,0.7682269368851447
208891_at,0.7124069334148545,-0.36954594479533776,0.768314238815053
1569374_at,0.7127236421484342,0.36905044412518667,0.7686371210619672
1560407_at,0.7127434111591844,0.3690137433717792,0.7686397606247887
229240_at,0.7128520990469802,0.3690567081365386,0.7687382899999938
217397_at,0.7129551957007888,-0.3687389139188668,0.7688121019956381
237832_at,0.7129398167041106,-0.3689831427723585,0.7688121019956381
1558163_at,0.7130849573335258,-0.3685829347961496,0.7689333442281107
224154_at,0.7132554611254264,-0.3683911852677516,0.7690985125614365
213546_at,0.7133576181397737,-0.36816270943350204,0.7691899767933241
1559213_at,0.71342231232155,-0.36833299135103537,0.7692158994418316
215586_at,0.7134191230221529,0.3681312854001408,0.7692158994418316
238913_at,0.7134336624975202,0.36806638821555815,0.7692158994418316
212193_s_at,0.7134603241761838,-0.3680731469693684,0.7692259557150044
231942_at,0.7134940210995455,-0.36807953197502374,0.7692435964501647
220888_s_at,0.7137042448487451,0.36790486936218436,0.7694515516317556
229230_at,0.7138481065513682,-0.3674822921824871,0.7695879528732772
1567696_at,0.7139854754006006,-0.3673620622747443,0.7697173478184164
211527_x_at,0.7141875027638567,0.36711828326784957,0.7699137379032059
216019_x_at,0.7142023460743114,-0.3670734963716769,0.7699137379032059
239576_at,0.7142309376556366,-0.36713281333305847,0.76992585590839
227765_at,0.7143345142931201,-0.3668447453894043,0.770018803667036
204014_at,0.7144233049397293,-0.36687906707951445,0.7700779764048417
234513_at,0.7144241156650033,0.36677631031284863,0.7700779764048417
224850_at,0.7144950733955034,-0.36661830888638375,0.770135754619385
236445_at,0.7146302850087083,-0.36648352084593405,0.7702627859427115
221391_at,0.7149091213358749,-0.3661651797631819,0.7705446129382197
1561592_at,0.7150801899628612,-0.3660256803497951,0.7707102746915857
221920_s_at,0.715230152147135,-0.3657838308267907,0.7708531805194938
215123_at,0.7153661740011664,-0.3655154477721878,0.7709810553092185
1563033_x_at,0.7154630262603288,0.36535545927231045,0.7710472395472014
207698_at,0.7154759769535615,-0.3654447228704202,0.7710472395472014
241287_x_at,0.7154797111624814,-0.36543606588784394,0.7710472395472014
221969_at,0.7155430807141774,0.3652401266237147,0.7710968042812089
1556846_at,0.7156501578128561,-0.36513227533149883,0.7711934664014545
232169_x_at,0.7157492459254966,0.36496790130373535,0.7712627859436125
240072_at,0.7157337703449054,0.3649674859113088,0.7712627859436125
205816_at,0.7160459825827371,-0.36457090154056987,0.7715638015907182
210180_s_at,0.7160990018788309,-0.364493151937675,0.7716021952838095
202284_s_at,0.7161802539927844,0.3643638755184023,0.7716710074526467
200707_at,0.7167667821106156,-0.36363058005664833,0.7722654774962018
201240_s_at,0.7167514194835454,0.36358481407036597,0.7722654774962018
221569_at,0.7169781714582009,-0.36339287392347913,0.7724744788029636
204495_s_at,0.717042370345254,0.3633051876731199,0.7725248903581297
1555450_a_at,0.7170772906531282,0.36321953795586714,0.7725437561662717
211565_at,0.7171696484752546,-0.3631198898243165,0.7726244999050599
207561_s_at,0.7174674907725497,-0.3627033013439004,0.7729266078277267
233605_x_at,0.7175285652449834,-0.36261805625337,0.7729736376662006
1558120_at,0.7176938166349459,0.362537864810432,0.7731328894029501
210452_x_at,0.7178041832797061,0.36234777984271255,0.7732330104635858
224566_at,0.7179985236610944,0.36205012070669584,0.7733860350865613
237161_at,0.7179812986059584,0.36197759298135157,0.7733860350865613
243381_at,0.7179894222122641,0.3619633019504543,0.7733860350865613
1561614_at,0.7180680721811956,-0.36197710572921926,0.7734124143115982
207568_at,0.7180753007242332,0.36187914207832456,0.7734124143115982
230297_x_at,0.7180589879765752,0.36184067598544156,0.7734124143115982
206708_at,0.7181557701242258,0.36182792731649716,0.7734803111395967
242735_x_at,0.7181965860693977,0.3616892318646503,0.7735054974717132
215779_s_at,0.7182446647671425,-0.3616947804539169,0.7735385044545773
213710_s_at,0.718314152103906,-0.36155091663656486,0.7735945660521024
216248_s_at,0.7183542148593537,-0.36152866888766927,0.7736189366432186
221257_x_at,0.7184458797646758,0.3613259481637249,0.7736913956540026
228181_at,0.7184738035405103,-0.3612938867795195,0.7736913956540026
229962_at,0.7184676153197023,-0.36135037200904757,0.7736913956540026
1554806_a_at,0.7187530807389202,-0.3608991333373449,0.7739733543106988
201171_at,0.7188829352312127,-0.36082846327498797,0.7740568341959881
226181_at,0.7188801733074655,-0.36074655441636766,0.7740568341959881
229678_at,0.7188651157441885,-0.3607902279841012,0.7740568341959881
1566499_at,0.7190930426452209,0.3604960349419178,0.774257612570663
233214_at,0.7191042984673195,-0.3604437707800098,0.774257612570663
212512_s_at,0.7191976470303055,0.36037996642759224,0.7743393324510448
233286_at,0.7193605720489672,0.3602618165523561,0.7744395881674209
233602_at,0.7193154512180306,-0.3602304417502489,0.7744395881674209
240022_at,0.7193562181866016,-0.36018321500933287,0.7744395881674209
AFFX-BioDn-5_at,0.7193542648960206,0.36011039211854867,0.7744395881674209
207556_s_at,0.7193986556317413,-0.3601282422845054,0.7744617987301922
206536_s_at,0.7194438372184195,0.36006691032353383,0.7744728610103189
225187_at,0.7194301897463993,-0.3601443809268331,0.7744728610103189
1557542_at,0.7196802963108121,-0.35980383021669193,0.7747086128809715
239827_at,0.7197544790642025,0.3595978110487087,0.7747696732115755
239173_at,0.7198425794636851,-0.359520223983023,0.7748457116725537
201572_x_at,0.7198927791704017,0.3594378669980239,0.7748809507516271
1552516_a_at,0.7199732536946175,-0.3593008906133804,0.7749111822430487
222989_s_at,0.7199413613604337,0.3593564690236834,0.7749111822430487
242622_x_at,0.7199667290902174,0.35928669122925544,0.7749111822430487
1569765_at,0.7200049562374321,-0.3593303335155044,0.7749265081987885
204701_s_at,0.7201238374390502,-0.35917845821642336,0.775035659730733
209157_at,0.7203405956715032,0.35885183322430564,0.7752501438912242
AFFX-r2-Bs-dap-5_at,0.7203626684612869,0.3588162352699292,0.7752550969604348
1553781_at,0.720425740958957,-0.3588229051606932,0.7752665693824259
216936_at,0.7204202288197297,-0.3587061428449194,0.7752665693824259
227160_s_at,0.7204053569724803,-0.35875051195078417,0.7752665693824259
1562020_s_at,0.72054038540574,0.3585708860033534,0.7753711376283365
220460_at,0.7206099430330184,0.35845262392782473,0.7754271842012268
227309_at,0.7206902291427253,-0.3583368614851316,0.7754947723807182
213754_s_at,0.7207330300853055,-0.35824690979984314,0.7755220225517806
244777_at,0.7209257130067742,-0.35802910351196815,0.7757105432621809
206777_s_at,0.7209987441446097,-0.3579461266616902,0.7757703135497079
217075_x_at,0.7210330902685526,-0.3579201957430675,0.7757884581787702
241279_at,0.7211219491340214,-0.35778960462166415,0.7758652529536951
1566632_at,0.7212394925690635,-0.35773022134810656,0.7759729053885852
224380_s_at,0.7213282467475403,0.35750081924435834,0.7760495793391383
1569761_x_at,0.7213640706903874,-0.3574333089663731,0.7760505370491028
210830_s_at,0.7213641138524258,0.3576219968342737,0.7760505370491028
1567214_a_at,0.7214861327414864,-0.3573722364752791,0.776087730356664
203031_s_at,0.7214697181963461,0.3572734857754467,0.776087730356664
219376_at,0.7214299159096592,-0.35731952562999403,0.776087730356664
221728_x_at,0.721440348718995,0.3573793816968746,0.776087730356664
232151_at,0.7214518425994207,0.3574718744277569,0.776087730356664
233550_s_at,0.7215742279061259,-0.3572102068987311,0.7761636777848048
216955_at,0.7215949193158497,-0.3572102091105557,0.7761671202191451
200650_s_at,0.7216252991088539,-0.35707485457560895,0.7761809833225564
1555646_at,0.7217151374951732,-0.35699994546658625,0.7762211693533123
1556371_at,0.7217040487604713,0.35694843680379257,0.7762211693533123
236840_at,0.7217034442288935,-0.3570220233975481,0.7762211693533123
1560322_at,0.721805690939107,0.35683817788005545,0.7762809320041413
239654_at,0.7217929897278568,-0.35683462523395887,0.7762809320041413
1553538_s_at,0.7218920009301554,0.3566944679519258,0.7763521995437225
1555319_at,0.7219231958097249,-0.35668384594816605,0.7763521995437225
242603_x_at,0.7219244430866967,0.3567498802448137,0.7763521995437225
212610_at,0.7219453537479987,-0.3566229265739523,0.776355872351083
222341_x_at,0.7220674974258681,0.3564604856376598,0.7764684049404569
231089_at,0.7223380634668491,-0.35619239169998534,0.7767405327826454
217594_at,0.7224467979992248,-0.35602288178238034,0.7768386318991859
1561521_at,0.7226590032229456,-0.3556879980704601,0.7770479843955078
233580_at,0.7226866370994154,-0.35567748757018813,0.7770588689432167
207443_at,0.7228513215009178,-0.3554418549807161,0.7772171110853439
237841_at,0.7230118896908848,-0.35520925569053774,0.7773709198738372
1552765_x_at,0.7232567824851954,-0.3549019708455978,0.7775902181583363
201179_s_at,0.7232577178671327,-0.354881364904223,0.7775902181583363
235940_at,0.7232684226362891,0.3548503876972981,0.7775902181583363
233481_at,0.7234509920353861,0.35462272287031804,0.7777676560609132
235305_s_at,0.7234700975503205,-0.35464795709197566,0.7777693528792178
214393_at,0.723527692040731,-0.35463049828723237,0.7777935835244904
222574_s_at,0.723525500576279,0.3545141154414454,0.7777935835244904
241362_at,0.723546786442059,0.35451072642193565,0.7777952676445342
1561212_at,0.723760157366292,0.3542920294308548,0.7780057891797487
237140_x_at,0.7237815478058109,-0.35419781386635857,0.778009936143667
219643_at,0.7238488986168901,0.35421395785228055,0.778063485602415
1559332_at,0.7238868056249699,-0.3540674335282666,0.7780853841587065
1553654_at,0.723940383740544,-0.35402606115288004,0.778124125674861
37577_at,0.7239600619564801,-0.3539442259135181,0.7781264290393549
223848_at,0.724209239554712,-0.3537569344170053,0.7783753967408711
1562290_at,0.7243048962409928,-0.35380753509752716,0.7784593530976084
1563188_at,0.7243903269919028,-0.35349211652639945,0.7785134599240903
214382_at,0.7243811165997243,-0.3533709076352633,0.7785134599240903
